user_id,timestamp_unix,morph_id,source_url,destination_url,morph_assignment,context,outcome_var,timestamp_Clickstream,condition,condition_reassigned
000quYO4SE0ZMTRlMBCZ5xgnKnGOwf7,1619687566,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,NA,{comparison:[{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399};{id:10;fullName:Sony Xperia 10 II Mobile Phone - Black;price:319.95}];linkLocation:product-overview},0,2021-04-29T09:12:45Z,2,2
000quYO4SE0ZMTRlMBCZ5xgnKnGOwf7,1619687568,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/comparison,NA,{comparison:[{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399};{id:10;fullName:Sony Xperia 10 II Mobile Phone - Black;price:319.95}];linkLocation:top-navigation},0,2021-04-29T09:12:48Z,2,2
000quYO4SE0ZMTRlMBCZ5xgnKnGOwf7,1619687699,2,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/comparison,NA,null,0,2021-04-29T09:14:58Z,2,2
000quYO4SE0ZMTRlMBCZ5xgnKnGOwf7,1619687700,2,https://xlarge.rsm.nl/phone-shop/#/comparison,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=000quYO4SE0ZMTRlMBCZ5xgnKnGOwf~7,NA,{linkLocation:footer},0,2021-04-29T09:15:00Z,2,2
03MXCCvJS8HmklYrK0ZQ8Pd1Q6FyTDv,1619601996,2,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:home-bottom-cta},0,2021-04-28T09:26:35Z,4,4
03MXCCvJS8HmklYrK0ZQ8Pd1Q6FyTDv,1619601996,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T09:26:35Z,4,4
03MXCCvJS8HmklYrK0ZQ8Pd1Q6FyTDv,1619602009,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[brand~Apple],0,2021-04-28T09:26:48Z,4,4
03MXCCvJS8HmklYrK0ZQ8Pd1Q6FyTDv,1619602013,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[brand~Apple;brand~Google],0,2021-04-28T09:26:53Z,4,4
03MXCCvJS8HmklYrK0ZQ8Pd1Q6FyTDv,1619602015,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[brand~Apple],0,2021-04-28T09:26:54Z,4,4
03MXCCvJS8HmklYrK0ZQ8Pd1Q6FyTDv,1619602016,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[brand~Apple;brand~Samsung],0,2021-04-28T09:26:56Z,4,4
03MXCCvJS8HmklYrK0ZQ8Pd1Q6FyTDv,1619602028,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/1,Random morph assigned to this token (Morph re-calculated),{linkLocation:products-overview-grid},0,2021-04-28T09:27:07Z,4,4
03MXCCvJS8HmklYrK0ZQ8Pd1Q6FyTDv,1619602048,2,https://xlarge.rsm.nl/phone-shop/#/products/1,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:top-navigation},0,2021-04-28T09:27:27Z,4,4
03MXCCvJS8HmklYrK0ZQ8Pd1Q6FyTDv,1619602048,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[brand~Apple;brand~Samsung],0,2021-04-28T09:27:27Z,4,4
03MXCCvJS8HmklYrK0ZQ8Pd1Q6FyTDv,1619602051,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[brand~Apple;brand~Samsung;priceRange~Premium],0,2021-04-28T09:27:30Z,4,4
03MXCCvJS8HmklYrK0ZQ8Pd1Q6FyTDv,1619602053,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[brand~Apple;priceRange~Premium],0,2021-04-28T09:27:32Z,4,4
03MXCCvJS8HmklYrK0ZQ8Pd1Q6FyTDv,1619602054,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[priceRange~Premium],0,2021-04-28T09:27:33Z,4,4
03MXCCvJS8HmklYrK0ZQ8Pd1Q6FyTDv,1619602071,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T09:27:51Z,4,4
03MXCCvJS8HmklYrK0ZQ8Pd1Q6FyTDv,1619602072,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[priceRange~Affordable],0,2021-04-28T09:27:51Z,4,4
03MXCCvJS8HmklYrK0ZQ8Pd1Q6FyTDv,1619602084,2,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=03MXCCvJS8H.mklYrK0ZQ8Pd1Q6FyTDv,NA,{linkLocation:footer},0,2021-04-28T09:28:04Z,4,4
07aFSYFKjM4ZfPmsUANY5kTwHWuWCj0,1619687314,1,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:home-top-cta},0,2021-04-29T09:08:33Z,2,2
07aFSYFKjM4ZfPmsUANY5kTwHWuWCj0,1619687314,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:08:33Z,2,2
07aFSYFKjM4ZfPmsUANY5kTwHWuWCj0,1619687386,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,NA,{comparison:[{id:12;fullName:Motorola G9 Power 128GB Mobile Phone - Blue;price:159.99}];linkLocation:product-overview},0,2021-04-29T09:09:45Z,2,2
07aFSYFKjM4ZfPmsUANY5kTwHWuWCj0,1619687399,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,NA,{comparison:[{id:12;fullName:Motorola G9 Power 128GB Mobile Phone - Blue;price:159.99};{id:4;fullName:Huawei P30 Lite 128GB Mobile Phone - Black;price:199.95}];linkLocation:product-overview},0,2021-04-29T09:09:58Z,2,2
07aFSYFKjM4ZfPmsUANY5kTwHWuWCj0,1619687406,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,NA,{comparison:[{id:12;fullName:Motorola G9 Power 128GB Mobile Phone - Blue;price:159.99};{id:4;fullName:Huawei P30 Lite 128GB Mobile Phone - Black;price:199.95};{id:15;fullName:OPPO Reno4 Z 128GB 5G Mobile Phone - White;price:249.95}];linkLocation:product-overview},0,2021-04-29T09:10:05Z,2,2
07aFSYFKjM4ZfPmsUANY5kTwHWuWCj0,1619687410,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,NA,{comparison:[{id:12;fullName:Motorola G9 Power 128GB Mobile Phone - Blue;price:159.99};{id:4;fullName:Huawei P30 Lite 128GB Mobile Phone - Black;price:199.95};{id:15;fullName:OPPO Reno4 Z 128GB 5G Mobile Phone - White;price:249.95};{id:1;fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White;price:319}];linkLocation:product-overview},0,2021-04-29T09:10:09Z,2,2
07aFSYFKjM4ZfPmsUANY5kTwHWuWCj0,1619687420,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,Random morph assigned to this token (Morph re-calculated),{comparison:[{id:12;fullName:Motorola G9 Power 128GB Mobile Phone - Blue;price:159.99};{id:4;fullName:Huawei P30 Lite 128GB Mobile Phone - Black;price:199.95};{id:15;fullName:OPPO Reno4 Z 128GB 5G Mobile Phone - White;price:249.95};{id:1;fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White;price:319};{id:13;fullName:Huawei P40 Lite 5G 128GB Mobile Phone - Black;price:379.95}];linkLocation:product-overview},0,2021-04-29T09:10:19Z,2,2
07aFSYFKjM4ZfPmsUANY5kTwHWuWCj0,1619687428,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,NA,{comparison:[{id:12;fullName:Motorola G9 Power 128GB Mobile Phone - Blue;price:159.99};{id:4;fullName:Huawei P30 Lite 128GB Mobile Phone - Black;price:199.95};{id:15;fullName:OPPO Reno4 Z 128GB 5G Mobile Phone - White;price:249.95};{id:1;fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White;price:319};{id:13;fullName:Huawei P40 Lite 5G 128GB Mobile Phone - Black;price:379.95};{id:10;fullName:Sony Xperia 10 II Mobile Phone - Black;price:319.95}];linkLocation:product-overview},0,2021-04-29T09:10:28Z,2,2
07aFSYFKjM4ZfPmsUANY5kTwHWuWCj0,1619687437,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-comparison,NA,{comparison:[{id:12;fullName:Motorola G9 Power 128GB Mobile Phone - Blue;price:159.99};{id:4;fullName:Huawei P30 Lite 128GB Mobile Phone - Black;price:199.95};{id:15;fullName:OPPO Reno4 Z 128GB 5G Mobile Phone - White;price:249.95};{id:1;fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White;price:319};{id:13;fullName:Huawei P40 Lite 5G 128GB Mobile Phone - Black;price:379.95};{id:10;fullName:Sony Xperia 10 II Mobile Phone - Black;price:319.95};{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399}];linkLocation:product-overview},0,2021-04-29T09:10:36Z,2,2
07aFSYFKjM4ZfPmsUANY5kTwHWuWCj0,1619687441,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/comparison,NA,{comparison:[{id:12;fullName:Motorola G9 Power 128GB Mobile Phone - Blue;price:159.99};{id:4;fullName:Huawei P30 Lite 128GB Mobile Phone - Black;price:199.95};{id:15;fullName:OPPO Reno4 Z 128GB 5G Mobile Phone - White;price:249.95};{id:1;fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White;price:319};{id:13;fullName:Huawei P40 Lite 5G 128GB Mobile Phone - Black;price:379.95};{id:10;fullName:Sony Xperia 10 II Mobile Phone - Black;price:319.95};{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399}];linkLocation:top-navigation},0,2021-04-29T09:10:41Z,2,2
07aFSYFKjM4ZfPmsUANY5kTwHWuWCj0,1619687524,2,https://xlarge.rsm.nl/phone-shop/#/comparison,https://xlarge.rsm.nl/phone-shop/#/products/4,NA,{linkLocation:comparison},0,2021-04-29T09:12:03Z,2,2
07aFSYFKjM4ZfPmsUANY5kTwHWuWCj0,1619687534,2,https://xlarge.rsm.nl/phone-shop/#/products/4,https://xlarge.rsm.nl/phone-shop/#/add-to-trolley,NA,{trolley:{id:4;fullName:Huawei P30 Lite 128GB Mobile Phone - Black;price:199.95};linkLocation:product-detail},0,2021-04-29T09:12:14Z,2,2
07aFSYFKjM4ZfPmsUANY5kTwHWuWCj0,1619687562,2,https://xlarge.rsm.nl/phone-shop/#/products/4,https://xlarge.rsm.nl/phone-shop/#/trolley,NA,{trolley:{id:4;fullName:Huawei P30 Lite 128GB Mobile Phone - Black;price:199.95};linkLocation:top-navigation},0,2021-04-29T09:12:42Z,2,2
07aFSYFKjM4ZfPmsUANY5kTwHWuWCj0,1619687626,2,https://xlarge.rsm.nl/phone-shop/#/trolley,https://xlarge.rsm.nl/phone-shop/#/remove-from-trolley,NA,{trolley:{};linkLocation:trolley},0,2021-04-29T09:13:45Z,2,2
07aFSYFKjM4ZfPmsUANY5kTwHWuWCj0,1619687629,2,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,NA,{trolley:{}},0,2021-04-29T09:13:48Z,2,2
07Oykl5klpddd26Ps2n4P03rUC3t3R,1619604065,1,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:top-navigation},0,2021-04-28T10:01:05Z,1,1
07Oykl5klpddd26Ps2n4P03rUC3t3R,1619604066,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-28T10:01:05Z,1,1
07Oykl5klpddd26Ps2n4P03rUC3t3R,1619604102,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/add-to-trolley,NA,{trolley:{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399};linkLocation:product-overview},0,2021-04-28T10:01:42Z,1,1
07Oykl5klpddd26Ps2n4P03rUC3t3R,1619604112,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/trolley,NA,{trolley:{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399};linkLocation:top-navigation},0,2021-04-28T10:01:52Z,1,1
07Oykl5klpddd26Ps2n4P03rUC3t3R,1619604119,1,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,NA,{trolley:{id:11;fullName:iPhone SE 64GB Mobile Phone - Black;price:399}},1,2021-04-28T10:01:58Z,1,1
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687496,2,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:home-bottom-cta},0,2021-04-29T09:11:36Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687496,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:11:36Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687504,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[brand~Apple],0,2021-04-29T09:11:43Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687512,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:11:51Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687513,2,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[brand~Samsung],0,2021-04-29T09:11:52Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687525,2,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products/1,NA,null,0,2021-04-29T09:12:04Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687533,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/1,Random morph assigned to this token (Morph re-calculated),{linkLocation:products-overview-grid},0,2021-04-29T09:12:12Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687578,1,https://xlarge.rsm.nl/phone-shop/#/products/1,https://xlarge.rsm.nl/phone-shop/#/products,NA,null,0,2021-04-29T09:12:57Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687578,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[brand~Samsung],0,2021-04-29T09:12:57Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687581,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/3,NA,{linkLocation:products-overview-grid},0,2021-04-29T09:13:01Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687622,1,https://xlarge.rsm.nl/phone-shop/#/products/3,https://xlarge.rsm.nl/phone-shop/#/products,NA,null,0,2021-04-29T09:13:42Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687622,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[brand~Samsung],0,2021-04-29T09:13:42Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687635,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:13:54Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687636,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[brand~Google],0,2021-04-29T09:13:56Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687643,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/8,NA,{linkLocation:products-overview-grid},0,2021-04-29T09:14:02Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687654,1,https://xlarge.rsm.nl/phone-shop/#/products/8,https://xlarge.rsm.nl/phone-shop/#/,NA,{linkLocation:top-navigation},0,2021-04-29T09:14:13Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687655,1,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products,NA,{linkLocation:top-navigation},0,2021-04-29T09:14:14Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687655,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[brand~Google],0,2021-04-29T09:14:14Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687656,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:14:16Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687661,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[color~Black],0,2021-04-29T09:14:20Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687675,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,NA,[],0,2021-04-29T09:14:35Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687679,1,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/3,NA,{linkLocation:products-overview-grid},0,2021-04-29T09:14:39Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687686,1,https://xlarge.rsm.nl/phone-shop/#/products/3,https://xlarge.rsm.nl/phone-shop/#/add-to-trolley,NA,{trolley:{id:3;fullName:Samsung Galaxy A12 64GB Mobile Phone - Black;price:169.95};linkLocation:product-detail},0,2021-04-29T09:14:46Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687689,1,https://xlarge.rsm.nl/phone-shop/#/products/3,https://xlarge.rsm.nl/phone-shop/#/trolley,NA,{trolley:{id:3;fullName:Samsung Galaxy A12 64GB Mobile Phone - Black;price:169.95};linkLocation:top-navigation},0,2021-04-29T09:14:48Z,3,3
09FHBPt2KwZSUtvHdXj66079NJy6OZ,1619687697,1,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,NA,{trolley:{id:3;fullName:Samsung Galaxy A12 64GB Mobile Phone - Black;price:169.95}},1,2021-04-29T09:14:56Z,3,3
09jx4zFSUhWvWEFJW0HwVczPgb6hskaP,1619603961,2,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products/8,NA,{linkLocation:home-top-product-image},0,2021-04-28T09:59:21Z,4,4
09jx4zFSUhWvWEFJW0HwVczPgb6hskaP,1619603988,2,https://xlarge.rsm.nl/phone-shop/#/products/8,https://xlarge.rsm.nl/phone-shop/#/,NA,{linkLocation:top-navigation},0,2021-04-28T09:59:47Z,4,4
09jx4zFSUhWvWEFJW0HwVczPgb6hskaP,1619603993,2,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products/6,NA,{linkLocation:home-recommendation-link},0,2021-04-28T09:59:52Z,4,4
09jx4zFSUhWvWEFJW0HwVczPgb6hskaP,1619604004,2,https://xlarge.rsm.nl/phone-shop/#/products/6,https://xlarge.rsm.nl/phone-shop/#/,NA,{linkLocation:top-navigation},0,2021-04-28T10:00:03Z,4,4
09jx4zFSUhWvWEFJW0HwVczPgb6hskaP,1619604010,2,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products/12,NA,{linkLocation:home-bottom-carrousel-product},0,2021-04-28T10:00:10Z,4,4
09jx4zFSUhWvWEFJW0HwVczPgb6hskaP,1619604029,2,https://xlarge.rsm.nl/phone-shop/#/products/12,https://xlarge.rsm.nl/phone-shop/#/,NA,{linkLocation:top-navigation},0,2021-04-28T10:00:29Z,4,4
09jx4zFSUhWvWEFJW0HwVczPgb6hskaP,1619604039,2,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products/10,Random morph assigned to this token (Morph re-calculated),{linkLocation:home-bottom-carrousel-product},0,2021-04-28T10:00:38Z,4,4
09jx4zFSUhWvWEFJW0HwVczPgb6hskaP,1619604049,2,https://xlarge.rsm.nl/phone-shop/#/products/10,https://xlarge.rsm.nl/phone-shop/#/,NA,{linkLocation:top-navigation},0,2021-04-28T10:00:48Z,4,4
09jx4zFSUhWvWEFJW0HwVczPgb6hskaP,1619604054,2,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products/5,NA,{linkLocation:home-bottom-carrousel-product},0,2021-04-28T10:00:53Z,4,4
09jx4zFSUhWvWEFJW0HwVczPgb6hskaP,1619604058,2,https://xlarge.rsm.nl/phone-shop/#/products/5,https://xlarge.rsm.nl/phone-shop/#/,NA,{linkLocation:top-navigation},0,2021-04-28T10:00:57Z,4,4
09jx4zFSUhWvWEFJW0HwVczPgb6hskaP,1619604060,2,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/products/12,NA,{linkLocation:home-bottom-carrousel-product},0,2021-04-28T10:01:00Z,4,4
09jx4zFSUhWvWEFJW0HwVczPgb6hskaP,1619604063,2,https://xlarge.rsm.nl/phone-shop/#/products/12,https://xlarge.rsm.nl/phone-shop/#/add-to-trolley,NA,{trolley:{id:12;fullName:Motorola G9 Power 128GB Mobile Phone - Blue;price:159.99};linkLocation:product-detail},0,2021-04-28T10:01:02Z,4,4
09jx4zFSUhWvWEFJW0HwVczPgb6hskaP,1619604067,2,https://xlarge.rsm.nl/phone-shop/#/products/12,https://xlarge.rsm.nl/phone-shop/#/trolley,NA,{trolley:{id:12;fullName:Motorola G9 Power 128GB Mobile Phone - Blue;price:159.99};linkLocation:top-navigation},0,2021-04-28T10:01:06Z,4,4
